Transaction ID,Financial Institution,Payment Type,Amount,Currency,Vendor,Tags,Date
936238,SVB,Wire Transfer,4608.83,usd,VACLAV DESIGN SERVICES,contractor,2012-07-08T04:36:04Z
536608,Chase,Credit Card,2257.57,usd,CRATE AND BARREL,furniture,2012-07-08T02:34:55Z
606841,SVB,Credit Card,490.33,usd,IRISH BANK,drink personal,2012-07-08T14:09:36Z
987719,SVB,Debit Card,496.48,usd,CRATE AND BARREL,furniture,2012-07-08T09:48:58Z
446308,SVB,Credit Card,7.99,usd,"STARBUCKS, INC.",food drink personal,2012-07-08T11:54:08Z
790002,Wells Fargo,Wire Transfer,1860.34,usd,AMAZON.COM,office,2012-07-08T02:07:42Z
381109,Chase,Debit Card,6.05,usd,"STARBUCKS, INC.",food drink personal,2012-07-08T23:23:45Z
758805,Wells Fargo,Debit Card,32.86,usd,BACKCOUNTRY.COM,clothing personal,2012-07-08T23:53:34Z
361152,Wells Fargo,Credit Card,875.67,usd,CB2,furniture,2012-07-08T15:24:34Z
16792,Chase,Wire Transfer,6721.86,usd,VACLAV DESIGN SERVICES,contractor,2012-07-08T20:39:03Z
309925,SVB,Debit Card,290.0,usd,REI,clothing personal,2012-07-08T14:02:06Z
734887,Wells Fargo,Debit Card,21.14,usd,BRAINWASH,food personal,2012-07-08T10:32:32Z
543819,SVB,Debit Card,20.25,usd,EXTREME PIZZA,food personal,2012-07-08T04:57:39Z
646999,SVB,Credit Card,153.66,usd,BOSE,office,2012-07-08T07:40:26Z
154064,Wells Fargo,Debit Card,19.65,usd,BLOODHOUND,drink personal,2012-07-09T10:54:22Z
238979,Chase,Credit Card,16.48,usd,EXTREME PIZZA,food personal,2012-07-09T14:53:44Z
349798,Wells Fargo,Debit Card,190.19,usd,PATAGONIA,clothing personal,2012-07-09T09:28:33Z
120887,Chase,Credit Card,65.67,usd,BACKCOUNTRY.COM,clothing personal,2012-07-09T22:28:41Z
492288,Wells Fargo,Credit Card,49.91,usd,P.C.H.,drink personal,2012-07-09T14:09:55Z
407861,SVB,Debit Card,873.59,usd,AMAZON.COM,office,2012-07-09T15:15:44Z
362910,Wells Fargo,Credit Card,476.02,usd,IRISH BANK,drink personal,2012-07-09T18:14:07Z
568562,Chase,Debit Card,281.03,usd,BOSE,office,2012-07-09T04:49:40Z
411371,SVB,Debit Card,133.38,usd,P.C.H.,drink,2012-07-09T02:55:49Z
590967,SVB,Credit Card,82.72,usd,BLOODHOUND,drink,2012-07-09T22:53:04Z
135230,SVB,Wire Transfer,3861.16,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-07-09T23:36:48Z
324828,Chase,Debit Card,151.2,usd,BOSE,office,2012-07-09T16:31:04Z
602369,Wells Fargo,Credit Card,242.34,usd,REI,clothing personal,2012-07-09T02:23:45Z
362145,Wells Fargo,Credit Card,199.63,usd,REI,clothing personal,2012-07-09T01:21:05Z
633496,Chase,Debit Card,141.21,usd,BACKCOUNTRY.COM,clothing personal,2012-07-09T13:21:34Z
380377,SVB,Debit Card,945.93,usd,CB2,furniture,2012-07-09T08:22:35Z
63594,SVB,Credit Card,13.9,usd,EXTREME PIZZA,food,2012-07-09T08:22:52Z
724177,SVB,Debit Card,76.83,usd,BACKCOUNTRY.COM,clothing personal,2012-07-09T17:58:43Z
181080,SVB,Wire Transfer,8337.5,usd,VACLAV DESIGN SERVICES,contractor,2012-07-09T11:45:57Z
64592,Chase,Debit Card,177.08,usd,P.C.H.,drink personal,2012-07-09T13:42:29Z
800378,SVB,Credit Card,1344.03,usd,CRATE AND BARREL,furniture,2012-07-09T09:37:16Z
102597,Wells Fargo,Debit Card,26.34,usd,EXTREME PIZZA,food personal,2012-07-09T19:22:28Z
70372,Wells Fargo,Credit Card,44.98,usd,P.C.H.,drink,2012-07-09T14:00:04Z
775982,Wells Fargo,Credit Card,897.4,usd,CB2,furniture,2012-07-09T04:48:46Z
780399,SVB,Credit Card,208.42,usd,REI,clothing personal,2012-07-09T03:14:51Z
738706,SVB,Wire Transfer,4123.59,usd,VACLAV DESIGN SERVICES,contractor,2012-07-09T09:11:23Z
44174,Chase,Debit Card,2.04,usd,"STARBUCKS, INC.",food drink personal,2012-07-09T18:18:44Z
106672,Wells Fargo,Debit Card,15.84,usd,BRAINWASH,food personal,2012-07-09T04:24:43Z
374339,Wells Fargo,Debit Card,153.81,usd,BACKCOUNTRY.COM,clothing personal,2012-07-09T18:07:27Z
966257,Wells Fargo,Debit Card,29.4,usd,BLOODHOUND,drink,2012-07-09T08:13:14Z
435582,Wells Fargo,Wire Transfer,8063.2,usd,VACLAV DESIGN SERVICES,contractor,2012-07-09T11:40:12Z
839794,Chase,Debit Card,120.56,usd,REI,clothing personal,2012-07-09T06:28:37Z
4567,Wells Fargo,Wire Transfer,4596.94,usd,VACLAV DESIGN SERVICES,contractor,2012-07-09T08:55:07Z
588086,Chase,Credit Card,199.74,usd,PATAGONIA,clothing personal,2012-07-09T16:29:36Z
362822,SVB,Wire Transfer,2185.61,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-07-09T00:09:33Z
24705,Chase,Credit Card,521.67,usd,AMAZON.COM,office,2012-07-09T13:59:23Z
871705,Wells Fargo,Credit Card,510.83,usd,CRATE AND BARREL,furniture,2012-07-09T02:26:00Z
89408,Chase,Credit Card,21.4,usd,P.C.H.,drink personal,2012-07-09T17:12:33Z
711158,Wells Fargo,Credit Card,302.17,usd,BOSE,office,2012-07-09T12:37:17Z
416761,Wells Fargo,Credit Card,38.49,usd,EXTREME PIZZA,food personal,2012-07-09T04:42:18Z
393284,Chase,Debit Card,1655.25,usd,CRATE AND BARREL,furniture,2012-07-09T21:07:25Z
420979,SVB,Credit Card,188.19,usd,P.C.H.,drink,2012-07-09T07:54:59Z
64871,Chase,Debit Card,1330.43,usd,CB2,furniture,2012-07-09T12:17:43Z
394942,Wells Fargo,Wire Transfer,1906.71,usd,AMAZON.COM,office,2012-07-09T22:42:55Z
623214,SVB,Wire Transfer,1078.09,usd,AMAZON.COM,office,2012-07-09T21:56:49Z
190499,Wells Fargo,Debit Card,30.46,usd,RICKHOUSE,drink personal,2012-07-09T02:41:33Z
268247,Wells Fargo,Debit Card,841.63,usd,AMAZON.COM,office,2012-07-09T09:46:37Z
669810,Wells Fargo,Wire Transfer,2757.76,usd,VACLAV DESIGN SERVICES,contractor,2012-07-09T08:01:57Z
44751,SVB,Debit Card,58.17,usd,IRISH BANK,drink personal,2012-07-09T22:52:03Z
980078,Chase,Wire Transfer,2445.87,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-07-09T14:02:50Z
158549,Wells Fargo,Debit Card,1648.55,usd,CRATE AND BARREL,furniture,2012-07-09T21:39:52Z
974819,Wells Fargo,Credit Card,71.41,usd,BLOODHOUND,drink,2012-07-09T15:53:34Z
802674,Wells Fargo,Wire Transfer,7421.57,usd,VACLAV DESIGN SERVICES,contractor,2012-07-09T06:49:57Z
358368,Chase,Debit Card,109.01,usd,BACKCOUNTRY.COM,clothing personal,2012-07-09T21:07:32Z
834588,Wells Fargo,Debit Card,66.19,usd,RICKHOUSE,drink,2012-07-09T17:00:38Z
260234,Wells Fargo,Credit Card,1016.38,usd,CB2,furniture,2012-07-09T01:35:34Z
746983,SVB,Credit Card,7.28,usd,"STARBUCKS, INC.",food drink personal,2012-07-09T16:51:20Z
717297,Chase,Credit Card,146.09,usd,P.C.H.,drink personal,2012-07-09T16:16:29Z
255925,Wells Fargo,Wire Transfer,2188.91,usd,AMAZON.COM,office,2012-07-09T21:31:20Z
802412,Wells Fargo,Credit Card,183.77,usd,BACKCOUNTRY.COM,clothing personal,2012-07-09T05:10:28Z
985671,Chase,Credit Card,293.9,usd,RICKHOUSE,drink personal,2012-07-09T23:10:03Z
97632,Chase,Debit Card,203.33,usd,BOSE,office,2012-07-09T00:07:03Z
28373,SVB,Debit Card,289.79,usd,BOSE,office,2012-07-09T00:02:30Z
839096,SVB,Wire Transfer,1739.66,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-07-09T03:25:59Z
797040,Chase,Credit Card,312.81,usd,BOSE,office,2012-07-09T07:37:26Z
365801,SVB,Debit Card,14.49,usd,EXTREME PIZZA,food personal,2012-07-09T01:18:46Z
69550,SVB,Wire Transfer,2748.44,usd,VACLAV DESIGN SERVICES,contractor,2012-07-09T09:16:17Z
191279,SVB,Debit Card,624.8,usd,CRATE AND BARREL,furniture,2012-07-09T18:52:24Z
817427,Wells Fargo,Credit Card,249.15,usd,PATAGONIA,clothing personal,2012-07-09T15:21:41Z
590448,Chase,Credit Card,10.11,usd,BACKCOUNTRY.COM,clothing personal,2012-07-09T06:23:01Z
158677,SVB,Credit Card,170.02,usd,PATAGONIA,clothing personal,2012-07-09T09:09:31Z
238568,SVB,Credit Card,266.62,usd,REI,clothing personal,2012-07-09T15:17:43Z
532169,Wells Fargo,Debit Card,121.56,usd,PATAGONIA,clothing personal,2012-07-09T01:36:27Z
115775,SVB,Wire Transfer,3019.07,usd,VACLAV DESIGN SERVICES,contractor,2012-07-09T03:54:15Z
488981,SVB,Debit Card,101.58,usd,P.C.H.,drink personal,2012-07-09T07:13:59Z
502508,Wells Fargo,Credit Card,85.01,usd,BLOODHOUND,drink personal,2012-07-09T14:50:09Z
497533,Wells Fargo,Credit Card,32.95,usd,EXTREME PIZZA,food personal,2012-07-09T17:19:06Z
453164,SVB,Debit Card,207.04,usd,BOSE,office,2012-07-09T00:24:28Z
313634,Chase,Credit Card,4.84,usd,"STARBUCKS, INC.",food drink personal,2012-07-09T15:26:02Z
796831,SVB,Wire Transfer,5951.93,usd,VACLAV DESIGN SERVICES,contractor,2012-07-09T00:13:42Z
983196,SVB,Credit Card,43.22,usd,RICKHOUSE,drink personal,2012-07-09T20:09:14Z
555455,SVB,Wire Transfer,6705.44,usd,VACLAV DESIGN SERVICES,contractor,2012-07-09T17:42:29Z
307529,Wells Fargo,Debit Card,262.49,usd,REI,clothing personal,2012-07-09T01:16:19Z
245695,Chase,Credit Card,23.97,usd,BRAINWASH,food personal,2012-07-09T10:14:26Z
426748,SVB,Debit Card,2088.91,usd,CRATE AND BARREL,furniture,2012-07-09T19:58:34Z
940790,Chase,Debit Card,236.11,usd,REI,clothing personal,2012-07-09T23:01:49Z
843198,Chase,Debit Card,15.3,usd,BLOODHOUND,drink personal,2012-07-09T11:42:52Z
245692,SVB,Wire Transfer,2249.73,usd,VACLAV DESIGN SERVICES,contractor,2012-07-09T11:21:58Z
338795,Chase,Debit Card,170.71,usd,REI,clothing personal,2012-07-09T14:46:03Z
660355,Chase,Credit Card,34.58,usd,BACKCOUNTRY.COM,clothing personal,2012-07-09T22:07:12Z
948322,SVB,Debit Card,1.65,usd,"STARBUCKS, INC.",food drink personal,2012-07-09T03:14:56Z
61930,Wells Fargo,Wire Transfer,8643.62,usd,VACLAV DESIGN SERVICES,contractor,2012-07-09T05:57:54Z
499987,SVB,Wire Transfer,2117.57,usd,AMAZON.COM,office,2012-07-09T13:32:36Z
99262,SVB,Credit Card,14.32,usd,BRAINWASH,food,2012-07-09T18:33:16Z
463125,SVB,Debit Card,35.42,usd,P.C.H.,drink,2012-07-09T08:20:37Z
564771,Chase,Debit Card,16.56,usd,BRAINWASH,food personal,2012-07-09T00:39:04Z
896105,Wells Fargo,Credit Card,217.63,usd,RICKHOUSE,drink personal,2012-07-09T00:44:33Z
959937,Wells Fargo,Debit Card,464.74,usd,CB2,furniture,2012-07-09T21:32:28Z
986874,Chase,Credit Card,377.35,usd,CB2,furniture,2012-07-09T05:29:42Z
406001,SVB,Debit Card,182.03,usd,PATAGONIA,clothing personal,2012-07-09T07:17:54Z
752365,Wells Fargo,Credit Card,5.38,usd,"STARBUCKS, INC.",food drink personal,2012-07-10T21:39:43Z
670843,Chase,Credit Card,1365.61,usd,CRATE AND BARREL,furniture,2012-07-10T19:23:47Z
633870,SVB,Wire Transfer,3252.31,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-07-10T16:52:36Z
866935,SVB,Credit Card,119.75,usd,BACKCOUNTRY.COM,clothing personal,2012-07-10T15:21:59Z
360699,Wells Fargo,Credit Card,179.05,usd,IRISH BANK,drink personal,2012-07-10T11:12:15Z
439349,Wells Fargo,Credit Card,129.28,usd,RICKHOUSE,drink personal,2012-07-10T09:48:39Z
464687,Wells Fargo,Wire Transfer,7894.51,usd,VACLAV DESIGN SERVICES,contractor,2012-07-10T04:15:46Z
21183,SVB,Credit Card,345.78,usd,CRATE AND BARREL,furniture,2012-07-10T14:31:35Z
416611,Wells Fargo,Debit Card,1891.81,usd,CRATE AND BARREL,furniture,2012-07-10T17:21:58Z
400269,Wells Fargo,Debit Card,181.43,usd,BACKCOUNTRY.COM,clothing personal,2012-07-10T15:37:43Z
520638,Chase,Credit Card,39.3,usd,BLOODHOUND,drink personal,2012-07-10T13:38:06Z
388943,Chase,Credit Card,126.94,usd,PATAGONIA,clothing personal,2012-07-10T18:43:42Z
109033,Wells Fargo,Debit Card,186.39,usd,PATAGONIA,clothing personal,2012-07-10T13:34:31Z
948505,Chase,Credit Card,738.96,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-07-10T09:12:35Z
650879,Wells Fargo,Credit Card,296.45,usd,BOSE,office,2012-07-10T07:18:07Z
33404,Chase,Wire Transfer,1067.84,usd,VACLAV DESIGN SERVICES,contractor,2012-07-10T18:32:46Z
977573,SVB,Debit Card,21.02,usd,BRAINWASH,food personal,2012-07-10T09:22:09Z
936076,Wells Fargo,Wire Transfer,9368.04,usd,VACLAV DESIGN SERVICES,contractor,2012-07-10T01:15:17Z
69398,SVB,Credit Card,171.4,usd,PATAGONIA,clothing personal,2012-07-10T06:47:20Z
992173,Wells Fargo,Debit Card,15.48,usd,BLOODHOUND,drink personal,2012-07-10T04:48:58Z
994324,Wells Fargo,Wire Transfer,1825.66,usd,VACLAV DESIGN SERVICES,contractor,2012-07-10T22:04:06Z
963839,Wells Fargo,Debit Card,18.91,usd,BLOODHOUND,drink personal,2012-07-10T23:46:29Z
794728,SVB,Credit Card,35.25,usd,EXTREME PIZZA,food personal,2012-07-10T04:20:46Z
565313,Wells Fargo,Debit Card,996.65,usd,AMAZON.COM,office,2012-07-10T21:22:30Z
179305,Chase,Credit Card,26.93,usd,RICKHOUSE,drink personal,2012-07-10T07:46:48Z
292616,SVB,Credit Card,220.29,usd,BOSE,office,2012-07-10T12:48:39Z
874460,Chase,Wire Transfer,1239.85,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-07-10T12:38:50Z
65972,Wells Fargo,Debit Card,224.74,usd,BOSE,office,2012-07-10T06:21:31Z
128534,Chase,Credit Card,58.6,usd,IRISH BANK,drink personal,2012-07-10T11:10:57Z
552978,Wells Fargo,Credit Card,138.15,usd,PATAGONIA,clothing personal,2012-07-10T19:03:06Z
298454,Wells Fargo,Debit Card,66.01,usd,BACKCOUNTRY.COM,clothing personal,2012-07-10T11:03:28Z
206568,Wells Fargo,Debit Card,123.7,usd,PATAGONIA,clothing personal,2012-07-10T12:04:22Z
841149,SVB,Credit Card,28.33,usd,BRAINWASH,food personal,2012-07-10T23:39:12Z
270740,Wells Fargo,Debit Card,183.45,usd,REI,clothing personal,2012-07-10T18:12:14Z
696044,SVB,Debit Card,435.29,usd,CRATE AND BARREL,furniture,2012-07-10T15:16:28Z
753996,Chase,Debit Card,93.96,usd,IRISH BANK,drink personal,2012-07-10T02:31:35Z
80831,Chase,Wire Transfer,8724.86,usd,VACLAV DESIGN SERVICES,contractor,2012-07-10T22:48:05Z
875478,Chase,Debit Card,205.6,usd,BOSE,office,2012-07-10T01:56:24Z
588406,SVB,Credit Card,966.38,usd,AMAZON.COM,office,2012-07-10T01:51:54Z
20592,Wells Fargo,Debit Card,143.55,usd,P.C.H.,drink,2012-07-10T17:15:56Z
234797,Chase,Debit Card,190.31,usd,REI,clothing personal,2012-07-10T12:59:09Z
199422,Wells Fargo,Debit Card,323.91,usd,RICKHOUSE,drink personal,2012-07-10T03:05:00Z
737678,Wells Fargo,Credit Card,12.11,usd,EXTREME PIZZA,food personal,2012-07-10T11:48:29Z
620996,Wells Fargo,Credit Card,99.84,usd,P.C.H.,drink personal,2012-07-10T20:14:53Z
940493,Wells Fargo,Credit Card,376.52,usd,IRISH BANK,drink personal,2012-07-10T07:39:01Z
662483,Wells Fargo,Debit Card,39.96,usd,BLOODHOUND,drink personal,2012-07-10T09:38:26Z
854885,SVB,Credit Card,325.03,usd,IRISH BANK,drink personal,2012-07-10T06:11:44Z
451483,Wells Fargo,Credit Card,12.46,usd,BRAINWASH,food personal,2012-07-10T22:42:06Z
746420,SVB,Wire Transfer,8482.55,usd,VACLAV DESIGN SERVICES,contractor,2012-07-10T13:08:28Z
483235,Chase,Debit Card,309.98,usd,CB2,furniture,2012-07-10T18:23:01Z
14434,Chase,Credit Card,131.28,usd,PATAGONIA,clothing personal,2012-07-10T16:18:49Z
695993,SVB,Credit Card,365.11,usd,IRISH BANK,drink personal,2012-07-10T10:56:39Z
697232,SVB,Credit Card,187.87,usd,IRISH BANK,drink personal,2012-07-10T15:29:28Z
339612,SVB,Credit Card,162.76,usd,PATAGONIA,clothing personal,2012-07-10T14:17:46Z
329267,Wells Fargo,Credit Card,237.78,usd,RICKHOUSE,drink personal,2012-07-10T16:11:04Z
378082,Wells Fargo,Debit Card,160.62,usd,PATAGONIA,clothing personal,2012-07-10T17:44:48Z
719976,Wells Fargo,Debit Card,331.36,usd,RICKHOUSE,drink personal,2012-07-10T01:55:32Z
307474,Chase,Credit Card,315.63,usd,RICKHOUSE,drink personal,2012-07-10T06:42:28Z
599921,Chase,Credit Card,414.98,usd,IRISH BANK,drink personal,2012-07-10T03:52:35Z
56415,SVB,Debit Card,254.13,usd,IRISH BANK,drink personal,2012-07-10T08:48:30Z
889364,Chase,Debit Card,16.13,usd,BRAINWASH,food personal,2012-07-10T17:37:25Z
329360,SVB,Debit Card,152.86,usd,PATAGONIA,clothing personal,2012-07-10T13:26:29Z
320127,Wells Fargo,Debit Card,1802.26,usd,CRATE AND BARREL,furniture,2012-07-10T04:48:49Z
872604,Chase,Credit Card,174.29,usd,PATAGONIA,clothing personal,2012-07-10T10:21:24Z
740310,SVB,Wire Transfer,3376.34,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-07-10T10:43:27Z
870963,Wells Fargo,Credit Card,1605.16,usd,CRATE AND BARREL,furniture,2012-07-10T04:09:55Z
930053,Wells Fargo,Credit Card,202.84,usd,REI,clothing personal,2012-07-10T01:22:20Z
855764,SVB,Credit Card,404.45,usd,IRISH BANK,drink personal,2012-07-10T20:03:25Z
613118,Wells Fargo,Credit Card,325.69,usd,IRISH BANK,drink personal,2012-07-10T11:54:19Z
789806,Chase,Debit Card,3.34,usd,"STARBUCKS, INC.",food drink personal,2012-07-10T15:44:17Z
588491,Wells Fargo,Debit Card,29.68,usd,BRAINWASH,food,2012-07-10T11:08:17Z
270436,Chase,Wire Transfer,2233.71,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-07-10T18:45:43Z
516687,Wells Fargo,Debit Card,646.8,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-07-10T16:24:10Z
785564,Wells Fargo,Debit Card,1417.71,usd,CB2,furniture,2012-07-10T14:58:54Z
511067,SVB,Debit Card,174.35,usd,BOSE,office,2012-07-10T10:58:08Z
165506,SVB,Debit Card,6.19,usd,"STARBUCKS, INC.",food drink,2012-07-10T19:34:18Z
815833,Wells Fargo,Credit Card,170.0,usd,PATAGONIA,clothing personal,2012-07-10T08:25:18Z
200402,Wells Fargo,Debit Card,965.95,usd,AMAZON.COM,office,2012-07-10T18:18:01Z
491366,Chase,Debit Card,7.47,usd,"STARBUCKS, INC.",food drink personal,2012-07-10T17:58:29Z
436454,Chase,Credit Card,26.35,usd,BRAINWASH,food personal,2012-07-10T09:42:28Z
798663,Chase,Credit Card,172.34,usd,RICKHOUSE,drink personal,2012-07-10T14:34:56Z
951358,Chase,Credit Card,55.46,usd,BLOODHOUND,drink,2012-07-10T21:13:55Z
687966,Wells Fargo,Debit Card,4.47,usd,"STARBUCKS, INC.",food drink personal,2012-07-10T20:31:23Z
54628,Chase,Credit Card,29.64,usd,BRAINWASH,food personal,2012-07-10T11:27:54Z
157444,SVB,Credit Card,960.33,usd,AMAZON.COM,office,2012-07-10T13:25:06Z
599916,Chase,Wire Transfer,2926.39,usd,AMAZON.COM,office,2012-07-10T15:49:00Z
825833,Wells Fargo,Credit Card,58.81,usd,BLOODHOUND,drink personal,2012-07-10T13:54:37Z
269383,Wells Fargo,Credit Card,175.88,usd,P.C.H.,drink personal,2012-07-10T12:29:13Z
356159,Chase,Debit Card,250.97,usd,PATAGONIA,clothing personal,2012-07-10T03:21:23Z
742336,Wells Fargo,Wire Transfer,1010.32,usd,AMAZON.COM,office,2012-07-10T11:19:35Z
768441,Wells Fargo,Wire Transfer,8801.15,usd,VACLAV DESIGN SERVICES,contractor,2012-07-10T18:57:18Z
30971,Chase,Debit Card,163.17,usd,BACKCOUNTRY.COM,clothing personal,2012-07-10T01:13:47Z
540322,SVB,Credit Card,165.43,usd,BOSE,office,2012-07-10T16:08:56Z
872865,SVB,Credit Card,267.24,usd,REI,clothing personal,2012-07-10T09:35:26Z
431000,SVB,Debit Card,88.67,usd,BACKCOUNTRY.COM,clothing personal,2012-07-10T12:35:44Z
640668,SVB,Credit Card,139.77,usd,BACKCOUNTRY.COM,clothing personal,2012-07-10T09:21:05Z
615252,Wells Fargo,Credit Card,29.3,usd,EXTREME PIZZA,food personal,2012-07-10T06:11:49Z
666127,Wells Fargo,Credit Card,25.96,usd,BACKCOUNTRY.COM,clothing personal,2012-07-10T12:19:15Z
238313,Wells Fargo,Credit Card,624.37,usd,CB2,furniture,2012-07-10T02:12:56Z
173369,SVB,Wire Transfer,2235.79,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-07-10T15:41:59Z
983997,Chase,Credit Card,233.04,usd,REI,clothing personal,2012-07-11T19:19:42Z
45149,SVB,Debit Card,2.27,usd,"STARBUCKS, INC.",food drink,2012-07-11T05:57:36Z
577222,Wells Fargo,Debit Card,160.17,usd,BACKCOUNTRY.COM,clothing personal,2012-07-11T14:16:10Z
862875,SVB,Credit Card,16.43,usd,BRAINWASH,food personal,2012-07-11T02:17:58Z
20668,SVB,Debit Card,397.91,usd,IRISH BANK,drink personal,2012-07-11T14:27:27Z
268468,Chase,Debit Card,6.84,usd,"STARBUCKS, INC.",food drink personal,2012-07-11T05:58:09Z
455987,SVB,Credit Card,244.58,usd,RICKHOUSE,drink personal,2012-07-11T12:40:53Z
310379,SVB,Credit Card,295.85,usd,PATAGONIA,clothing personal,2012-07-11T06:29:45Z
738226,SVB,Credit Card,12.94,usd,BRAINWASH,food personal,2012-07-11T19:05:18Z
907053,SVB,Credit Card,14.14,usd,EXTREME PIZZA,food personal,2012-07-11T17:57:36Z
530681,SVB,Wire Transfer,2105.22,usd,AMAZON.COM,office,2012-07-11T06:26:23Z
591950,Wells Fargo,Credit Card,124.69,usd,IRISH BANK,drink personal,2012-07-11T23:30:57Z
576339,Chase,Credit Card,816.49,usd,CB2,furniture,2012-07-11T14:15:37Z
435833,Wells Fargo,Credit Card,37.86,usd,BLOODHOUND,drink,2012-07-11T04:08:47Z
515227,Wells Fargo,Debit Card,236.43,usd,REI,clothing personal,2012-07-11T07:07:31Z
978660,SVB,Wire Transfer,2255.95,usd,AMAZON.COM,office,2012-07-11T23:29:04Z
451799,Wells Fargo,Debit Card,1327.06,usd,CB2,furniture,2012-07-11T13:47:34Z
235807,Wells Fargo,Debit Card,99.31,usd,RICKHOUSE,drink personal,2012-07-11T17:44:43Z
820629,SVB,Credit Card,309.1,usd,BOSE,office,2012-07-11T17:41:49Z
210960,Wells Fargo,Debit Card,28.92,usd,EXTREME PIZZA,food personal,2012-07-11T18:22:14Z
926697,Wells Fargo,Wire Transfer,2122.75,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-07-11T17:30:31Z
611127,Wells Fargo,Credit Card,60.95,usd,RICKHOUSE,drink,2012-07-11T04:02:07Z
291544,Chase,Wire Transfer,9265.34,usd,VACLAV DESIGN SERVICES,contractor,2012-07-11T23:27:16Z
132156,SVB,Wire Transfer,1585.33,usd,VACLAV DESIGN SERVICES,contractor,2012-07-11T20:24:36Z
556871,SVB,Wire Transfer,3483.4,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-07-11T21:53:53Z
300626,Wells Fargo,Credit Card,184.43,usd,PATAGONIA,clothing personal,2012-07-11T17:54:36Z
222087,Chase,Debit Card,913.18,usd,CB2,furniture,2012-07-11T02:26:11Z
264442,Wells Fargo,Credit Card,2856.76,usd,CRATE AND BARREL,furniture,2012-07-11T02:15:35Z
7688,Wells Fargo,Debit Card,1579.05,usd,CRATE AND BARREL,furniture,2012-07-11T22:47:08Z
516096,SVB,Credit Card,34.78,usd,P.C.H.,drink,2012-07-11T23:58:56Z
769004,Wells Fargo,Wire Transfer,1029.05,usd,AMAZON.COM,office,2012-07-11T08:21:48Z
938287,Chase,Credit Card,1270.91,usd,CRATE AND BARREL,furniture,2012-07-11T13:15:04Z
722284,Chase,Credit Card,171.34,usd,REI,clothing personal,2012-07-11T19:43:32Z
53089,Wells Fargo,Debit Card,273.43,usd,REI,clothing personal,2012-07-11T19:28:55Z
592100,Chase,Credit Card,238.47,usd,PATAGONIA,clothing personal,2012-07-11T20:44:22Z
173652,SVB,Credit Card,85.51,usd,BLOODHOUND,drink personal,2012-07-11T02:30:09Z
675634,Wells Fargo,Credit Card,1229.16,usd,CRATE AND BARREL,furniture,2012-07-11T16:17:39Z
617800,Chase,Debit Card,184.27,usd,RICKHOUSE,drink personal,2012-07-11T03:25:35Z
775067,Wells Fargo,Debit Card,297.7,usd,PATAGONIA,clothing personal,2012-07-11T11:35:41Z
843316,Wells Fargo,Credit Card,639.58,usd,AMAZON.COM,office,2012-07-11T14:30:07Z
262750,SVB,Debit Card,5.35,usd,"STARBUCKS, INC.",food drink personal,2012-07-11T20:26:12Z
871418,Wells Fargo,Debit Card,31.87,usd,IRISH BANK,drink personal,2012-07-11T00:03:09Z
150711,Wells Fargo,Credit Card,65.2,usd,BLOODHOUND,drink personal,2012-07-11T18:15:26Z
703934,SVB,Credit Card,747.36,usd,CB2,furniture,2012-07-11T01:43:25Z
131161,Wells Fargo,Wire Transfer,1775.96,usd,AMAZON.COM,office,2012-07-11T16:25:36Z
177530,Wells Fargo,Debit Card,1673.8,usd,CRATE AND BARREL,furniture,2012-07-11T14:48:00Z
263326,Wells Fargo,Debit Card,257.96,usd,RICKHOUSE,drink personal,2012-07-11T00:11:58Z
421980,SVB,Wire Transfer,8358.93,usd,VACLAV DESIGN SERVICES,contractor,2012-07-11T22:04:42Z
518217,Wells Fargo,Debit Card,429.72,usd,IRISH BANK,drink personal,2012-07-11T00:32:12Z
641963,SVB,Credit Card,393.86,usd,RICKHOUSE,drink personal,2012-07-11T02:55:20Z
524968,Wells Fargo,Debit Card,63.2,usd,P.C.H.,drink personal,2012-07-11T00:38:57Z
950639,SVB,Wire Transfer,1553.47,usd,VACLAV DESIGN SERVICES,contractor,2012-07-11T12:27:57Z
425347,Wells Fargo,Credit Card,137.94,usd,PATAGONIA,clothing personal,2012-07-11T20:04:04Z
254758,SVB,Credit Card,6.41,usd,"STARBUCKS, INC.",food drink personal,2012-07-11T13:16:26Z
653077,Chase,Credit Card,128.66,usd,P.C.H.,drink personal,2012-07-11T12:07:53Z
667360,SVB,Wire Transfer,9247.0,usd,VACLAV DESIGN SERVICES,contractor,2012-07-11T21:25:10Z
359536,SVB,Credit Card,266.32,usd,IRISH BANK,drink personal,2012-07-11T09:42:56Z
